Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE_x,IMP_VOLT,CF_CLOSE_y,DELTA,VEGA,THETA,GAMMA,DELTA_HEDGE,VEGA_HEDGE,THETA_HEDGE,GAMMA_HEDGE,Price_Change,Price_Change_Abs,Volatility_Change,SHADOW_DELTA_ADJUSTED,Shadow_Delta_Adjusted_Transaction_Value,Shadow_Delta_Adjusted_Daily_Buy_Transaction_Cost,Shadow_Delta_Adjusted_Daily_Sell_Transaction_Cost,Shadow_Delta_Adjusted_Total_Cost/Revenue,Adjusted_Shadow_Delta_Combined_Running_Balance
168,/GDAX101500R0.EX,2020-05-14,2020-06-19,PUT ,10150.0,372.5,34.46,10337.02,0.99938558832946,-0.0368851375242229,10.356356585277354,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0,11.21,-9.0,3352.5,2514.375,0.0,838.125,5033760.050000001
227,/GDAX116500F0.EX,2020-05-14,2020-06-19,CALL,11650.0,19.1,23.33,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.130000000000003,66.0,-1260.6000000000001,0.0,945.45,-2206.05,5033760.050000001
234,/GDAX118000R0.EX,2020-05-14,2020-06-19,PUT ,11800.0,1496.3,23.35,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000003126,73.0,-109229.9,0.0,81922.42499999999,-191152.32499999998,5033760.050000001
243,/GDAX120500F0.EX,2020-05-14,2020-06-19,CALL,12050.0,6.0,23.46,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999943,86.0,-516.0,0.0,387.0,-903.0,5033760.050000001
317,/GDAX139000F0.EX,2020-05-14,2020-06-19,CALL,13900.0,0.4,31.03,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,178.0,-71.2,0.0,53.400000000000006,-124.60000000000001,5033760.050000001
167,/GDAX101500F0.EX,2020-05-14,2020-06-19,CALL,10150.0,539.7,34.49,10337.02,0.99938558832946,-0.0368851375242229,10.356356585277354,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0,3.460000000000001,-9.0,4857.3,3642.9750000000004,0.0,1214.3249999999998,5034974.375000001
56,/GDAX72000R0.EX,2020-05-14,2020-06-19,PUT ,7200.0,24.7,62.59,10337.02,1.000002038290404,0.0005089597834739,8.15883258792826,2.2737367544323206e-06,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-157.0,3877.9,2908.425,0.0,969.4749999999999,5035943.850000001
60,/GDAX74000R0.EX,2020-05-14,2020-06-19,PUT ,7400.0,29.9,60.82,10337.02,0.9825238467328744,-0.0001759429778758,8.387774545149796,174.60295657656388,0.0,-0.0,0.0,0.0,0.0,0.0,-1.7700000000000031,-147.0,4395.3,3296.4750000000004,0.0,1098.8249999999998,5037042.675000001
175,/GDAX103500F0.EX,2020-05-14,2020-06-19,CALL,10350.0,414.5,32.57,10337.02,0.1909593979689816,17.326495737233927,-308.78005109436094,0.0001236912794411,0.0,0.0,-0.0,0.0,0.0,0.0,-28.25,1.0,-414.5,0.0,310.875,-725.375,5037042.675000001
64,/GDAX75500R0.EX,2020-05-14,2020-06-19,PUT ,7550.0,34.4,59.39,10337.02,0.9999987099035934,0.0002567212959547,8.558712345303206,5.9117155615240335e-06,0.0,0.0,0.0,0.0,0.0,0.0,26.82,-139.0,4781.599999999999,3586.2,0.0,1195.3999999999996,5038238.075000001
4,/GDAX36000R0.EX,2020-05-14,2020-06-19,PUT ,3600.0,0.4,102.66,10337.02,1.0000002291235432,-4.7375488065881655e-05,4.080130066054608,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,43.269999999999996,-337.0,134.8,101.10000000000001,0.0,33.7,5038271.775000001
235,/GDAX118500F0.EX,2020-05-14,2020-06-19,CALL,11850.0,10.5,23.23,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.42999999999999,76.0,-798.0,0.0,598.5,-1396.5,5038271.775000001
68,/GDAX76500R0.EX,2020-05-14,2020-06-19,PUT ,7650.0,37.8,58.44,10337.02,0.9999977189181664,0.0006554356787091,8.671575896010381,8.185452315956354e-06,0.0,0.0,0.0,0.0,0.0,0.0,35.209999999999994,-134.0,5065.2,3798.8999999999996,0.0,1266.3000000000002,5039538.075000001
92,/GDAX82500R0.EX,2020-05-15,2020-06-19,PUT ,8250.0,65.1,52.55,10465.17,1.0000001039648183,-1.1986638304300188e-05,9.393968805860368,-1.2031135408169432e-11,128.15001332309112,-0.001536087698696,1203.8371024710027,-1.541790002556908e-09,128.14999999999964,128.14999999999964,-5.890000000000001,17.0,-1106.6999999999998,0.0,830.0249999999999,-1936.7249999999997,5039538.075000001
94,/GDAX83000R0.EX,2020-05-15,2020-06-19,PUT ,8300.0,68.2,52.07,10465.17,1.0000021537052817,0.0004769905899593,9.44801051139484,4.547473508864641e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.4799999999999969,-108.0,7365.6,5524.200000000001,0.0,1841.3999999999996,5041379.4750000015
107,/GDAX86500F0.EX,2020-05-15,2020-06-19,CALL,8650.0,1762.8,48.81,10465.17,0.9999984282330844,-0.0005610198968497,9.844668997818644,-3.637978807091713e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.259999999999998,-91.0,160414.8,120311.09999999999,0.0,40103.7,5081483.175000002
7,/GDAX41000F0.EX,2020-05-15,2020-06-19,CALL,4100.0,6222.5,115.42,10465.17,1.0000001416756277,0.0005432300440588,4.666296561660147,4.547473508864641e-07,0.0,0.0,0.0,0.0,0.0,0.0,66.61,-318.0,1978755.0,1484066.25,0.0,494688.75,5576171.925000002
91,/GDAX82500F0.EX,2020-05-15,2020-06-19,CALL,8250.0,2133.7,52.81,10465.17,1.0000023929023882,0.0004209491635265,9.393968805860368,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,-62.61,-111.0,236840.69999999998,177630.525,0.0,59210.17499999999,5635382.1000000015
90,/GDAX82000R0.EX,2020-05-15,2020-06-19,PUT ,8200.0,62.2,53.05,10465.17,1.0000023032262106,9.83497557172086e-05,9.329512002909496,-3.637978807091713e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.23999999999999488,-113.0,7028.6,5271.450000000001,0.0,1757.1499999999996,5637139.250000002
100,/GDAX84500R0.EX,2020-05-15,2020-06-19,PUT ,8450.0,78.5,50.59,10465.17,1.0000012133787095,-0.0024150975150405,9.617019026472915,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,-2.4599999999999937,-101.0,7928.5,5946.375,0.0,1982.125,5639121.375000002
106,/GDAX86000R0.EX,2020-05-15,2020-06-19,PUT ,8600.0,90.3,49.13,10465.17,0.999998552197212,-0.0004548394826997,9.788658897967936,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.4600000000000009,-93.0,8397.9,6298.424999999999,0.0,2099.4750000000004,5641220.8500000015
21,/GDAX48000F0.EX,2020-05-15,2020-06-19,CALL,4800.0,5523.2,98.39,10465.17,1.0000002606830094,0.0001205949956784,5.463082712080677,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0,49.26,-283.0,1563065.5999999999,1172299.2,0.0,390766.3999999999,6031987.250000002
9,/GDAX42000F0.EX,2020-05-15,2020-06-19,CALL,4200.0,6122.6,112.74,10465.17,1.000000360136255,-0.0001221962520503,4.7810413618452685,-1.8189894035458565e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,14.349999999999994,-313.0,1916373.8,1437280.35,0.0,479093.44999999995,6511080.700000002
11,/GDAX43000F0.EX,2020-05-15,2020-06-19,CALL,4300.0,6022.6,110.11,10465.17,1.0000002000651875,-6.84216502122581e-05,4.894858935463162,7.73070496506989e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-2.6299999999999955,-308.0,1854960.8,1391220.6,0.0,463740.19999999995,6974820.900000002
104,/GDAX85500R0.EX,2020-05-15,2020-06-19,PUT ,8550.0,86.1,49.62,10465.17,0.9999990551477822,-0.0003956389264203,9.732480386926907,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0,-60.49,-96.0,8265.599999999999,6199.199999999999,0.0,2066.3999999999996,6976887.300000003
16,/GDAX45000R0.EX,2020-05-15,2020-06-19,PUT ,4500.0,1.3,90.41,10465.17,0.99999976359868,3.827831278613303e-05,5.120576012789456,7.275957614183426e-06,0.0,0.0,0.0,0.0,0.0,0.0,40.79,-298.0,387.40000000000003,290.55,0.0,96.85000000000002,6976984.150000002
103,/GDAX85500F0.EX,2020-05-15,2020-06-19,CALL,8550.0,1854.5,49.81,10465.17,0.9999990551477822,-0.0003956389264203,9.732480386926907,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0,-40.599999999999994,-96.0,178032.0,133524.0,0.0,44508.0,7021492.150000002
17,/GDAX46000F0.EX,2020-05-15,2020-06-19,CALL,4600.0,5722.9,102.89,10465.17,0.999999819759978,0.0001473507381888,5.23434022608933,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,53.08,-293.0,1676809.7,1257607.275,0.0,419202.42500000005,7440694.575000002
102,/GDAX85000R0.EX,2020-05-15,2020-06-19,PUT ,8500.0,82.2,50.1,10465.17,1.0000011891861504,-0.0003693109647429,9.67619306110555,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,-52.79,-98.0,8055.6,6041.700000000001,0.0,2013.8999999999996,7442708.475000002
98,/GDAX84000R0.EX,2020-05-15,2020-06-19,PUT ,8400.0,74.9,51.08,10465.17,1.0000009093346307,-3.054583430639468e-05,9.560179448159715,1.8189894035458565e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.9799999999999969,-103.0,7714.700000000001,5786.025000000001,0.0,1928.6750000000002,7444637.150000002
23,/GDAX49000F0.EX,2020-05-15,2020-06-19,CALL,4900.0,5423.3,96.34,10465.17,0.9999995348607628,0.0002521669102861,5.577273969204384,9.549694368615746e-06,0.0,0.0,0.0,0.0,0.0,0.0,45.260000000000005,-278.0,1507677.4000000001,1130758.05,0.0,376919.3500000001,7821556.500000002
99,/GDAX84500F0.EX,2020-05-15,2020-06-19,CALL,8450.0,1946.9,50.81,10465.17,1.0000012133787095,-0.0024150975150405,9.617019026472915,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,-45.53,-101.0,196636.90000000002,147477.67500000002,0.0,49159.225000000006,7870715.7250000015
19,/GDAX47000F0.EX,2020-05-15,2020-06-19,CALL,4700.0,5623.0,100.78,10465.17,1.0000002718697942,-6.172604116727598e-06,5.348991762774404,4.547473508864641e-07,0.0,-0.0,0.0,0.0,0.0,0.0,49.97,-288.0,1619424.0,1214568.0,0.0,404856.0,8275571.7250000015
31,/GDAX58000F0.EX,2020-05-15,2020-06-19,CALL,5800.0,4526.4,80.47,10465.17,1.0000001424486982,-0.0002392301212239,6.601805905878564,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,-20.310000000000002,-233.0,1054651.2,790988.3999999999,0.0,263662.80000000005,8539234.525000002
66,/GDAX76000R0.EX,2020-05-15,2020-06-19,PUT ,7600.0,36.1,58.93,10465.17,1.0000022805797926,-0.0012894595784018,8.652639468017696,-7.73070496506989e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,-21.54,-143.0,5162.3,3871.7250000000004,0.0,1290.5749999999998,8540525.100000001
36,/GDAX61000R0.EX,2020-05-15,2020-06-19,PUT ,6100.0,8.2,73.1,10465.17,0.9999998840612534,0.0002433429472148,6.941690766246666,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0,14.169999999999995,-218.0,1787.6,1340.6999999999998,0.0,446.9000000000001,8540972.000000002
35,/GDAX61000F0.EX,2020-05-15,2020-06-19,CALL,6100.0,4228.4,76.23,10465.17,0.9999998840612534,0.0002433429472148,6.941690766246666,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0,3.1300000000000097,-218.0,921791.2,691343.3999999999,0.0,230447.80000000005,8771419.800000003
51,/GDAX69000F0.EX,2020-05-15,2020-06-19,CALL,6900.0,3438.0,66.49,10465.17,0.9999981643431964,-0.0001503513885836,7.855159451255076,10.015730367740616,0.0,-0.0,0.0,0.0,0.0,0.0,-9.740000000000009,-178.0,611964.0,458973.0,0.0,152991.0,8924410.800000003
50,/GDAX68000R0.EX,2020-05-15,2020-06-19,PUT ,6800.0,16.6,66.2,10465.17,0.9999999734645826,-8.3261375039001e-05,7.73744197653923,8.185452315956354e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.28999999999999204,-183.0,3037.8,2278.3500000000004,0.0,759.4499999999998,8925170.250000002
53,/GDAX70000F0.EX,2020-05-15,2020-06-19,CALL,7000.0,3339.8,65.46,10465.17,1.0000001112075552,-0.000307644586428,7.969215683243306,5.002220859751105e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.7400000000000091,-173.0,577785.4,433339.05000000005,0.0,144446.34999999998,9069616.600000001
72,/GDAX77500R0.EX,2020-05-15,2020-06-19,PUT ,7750.0,41.4,57.46,10465.17,0.999997249982698,0.0002064446107397,8.822977437179361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999999999999993,-136.0,5630.4,4222.799999999999,0.0,1407.6000000000004,9071024.200000001
52,/GDAX69000R0.EX,2020-05-15,2020-06-19,PUT ,6900.0,18.4,65.28,10465.17,0.9999981643431964,-0.0001503513885836,7.855159451255076,10.015730367740616,0.0,-0.0,0.0,0.0,0.0,0.0,7.82,-178.0,3275.2,2456.3999999999996,0.0,818.8000000000002,9071843.000000002
54,/GDAX70000R0.EX,2020-05-15,2020-06-19,PUT ,7000.0,20.3,64.4,10465.17,1.0000001112075552,-0.000307644586428,7.969215683243306,5.002220859751105e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.8799999999999955,-173.0,3511.9,2633.925,0.0,877.9749999999999,9072720.975000001
71,/GDAX77500F0.EX,2020-05-15,2020-06-19,CALL,7750.0,2610.3,57.93,10465.17,0.999997249982698,0.0002064446107397,8.822977437179361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.470000000000006,-136.0,355000.80000000005,266250.60000000003,0.0,88750.20000000001,9161471.175
57,/GDAX73000F0.EX,2020-05-15,2020-06-19,CALL,7300.0,3046.5,62.52,10465.17,1.0000001785556378,0.0005502713975147,8.311530172377616,7.73070496506989e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.590000000000003,-158.0,481347.0,361010.25,0.0,120336.75,9281807.925
70,/GDAX77000R0.EX,2020-05-15,2020-06-19,PUT ,7700.0,39.5,57.96,10465.17,0.9999998660077836,0.0011410125807742,8.767120442230976,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,-4.560000000000002,-138.0,5451.0,4088.25,0.0,1362.75,9283170.675
372,/GDAX175000R0.EX,2020-05-15,2020-06-19,PUT ,17500.0,7188.6,61.89,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9299999999999997,352.0,-2530387.2,0.0,1897790.4000000001,-4428177.600000001,9283170.675
108,/GDAX86500R0.EX,2020-05-15,2020-06-19,PUT ,8650.0,94.6,48.65,10465.17,0.9999984282330844,-0.0005610198968497,9.844668997818644,-3.637978807091713e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,-13.240000000000002,-91.0,8608.6,6456.450000000001,0.0,2152.1499999999996,9285322.825000001
58,/GDAX73000R0.EX,2020-05-15,2020-06-19,PUT ,7300.0,27.2,61.71,10465.17,1.0000001785556378,0.0005502713975147,8.311530172377616,7.73070496506989e-06,0.0,0.0,0.0,0.0,0.0,0.0,13.060000000000002,-158.0,4297.599999999999,3223.2,0.0,1074.3999999999996,9286397.225000001
61,/GDAX75000F0.EX,2020-05-15,2020-06-19,CALL,7500.0,2852.0,60.5,10465.17,0.9999999501360436,0.0003683346676552,8.53338959806672,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-1.2100000000000009,-148.0,422096.0,316572.0,0.0,105524.0,9391921.225000001
63,/GDAX75500F0.EX,2020-05-15,2020-06-19,CALL,7550.0,2803.6,60.0,10465.17,1.00000043480577,-0.0002990704160765,8.59517300209609,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.5,-146.0,409325.6,306994.19999999995,0.0,102331.40000000002,9494252.625000002
69,/GDAX77000F0.EX,2020-05-15,2020-06-19,CALL,7700.0,2658.5,58.44,10465.17,0.9999998660077836,0.0011410125807742,8.767120442230976,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.5600000000000023,-138.0,366873.0,275154.75,0.0,91718.25,9585970.875000002
62,/GDAX75000R0.EX,2020-05-15,2020-06-19,PUT ,7500.0,32.9,59.88,10465.17,0.9999999501360436,0.0003683346676552,8.53338959806672,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0,1.4400000000000048,-148.0,4869.2,3651.8999999999996,0.0,1217.3000000000002,9587188.175000003
370,/GDAX170000R0.EX,2020-05-15,2020-06-19,PUT ,17000.0,6688.2,58.55,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3300000000000054,327.0,-2187041.4,0.0,1640281.0499999998,-3827322.4499999997,9587188.175000003
376,/GDAX185000R0.EX,2020-05-15,2020-06-19,PUT ,18500.0,8189.4,68.53,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980000000000004,402.0,-3292138.8,0.0,2469104.0999999996,-5761242.899999999,9587188.175000003
74,/GDAX78000R0.EX,2020-05-15,2020-06-19,PUT ,7800.0,43.3,56.97,10465.17,1.0000000545005605,-0.0001705444446997,8.877536551156027,3.637978807091713e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-11.560000000000002,-133.0,5758.9,4319.174999999999,0.0,1439.7250000000004,9588627.900000002
75,/GDAX78500F0.EX,2020-05-15,2020-06-19,CALL,7850.0,2514.2,56.9,10465.17,0.9999999454976204,-0.0010867722721741,8.933952787105227,5.9117155615240335e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.07000000000000028,-131.0,329360.19999999995,247020.14999999997,0.0,82340.04999999999,9670967.950000003
76,/GDAX78500R0.EX,2020-05-15,2020-06-19,PUT ,7850.0,45.3,56.46,10465.17,0.9999999454976204,-0.0010867722721741,8.933952787105227,5.9117155615240335e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.4399999999999977,-131.0,5934.299999999999,4450.724999999999,0.0,1483.5749999999998,9672451.525000002
32,/GDAX58000R0.EX,2020-05-15,2020-06-19,PUT ,5800.0,6.0,76.2,10465.17,1.0000001424486982,-0.0002392301212239,6.601805905878564,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,19.740000000000002,-233.0,1398.0,1048.5,0.0,349.5,9672801.025000002
37,/GDAX62000F0.EX,2020-05-15,2020-06-19,CALL,6200.0,4129.2,74.85,10465.17,0.9999999375850166,0.0002409972239547,7.059075745561017,-8.185452315956354e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-1.3500000000000085,-213.0,879519.6,659639.7,0.0,219879.90000000002,9892680.925000003
87,/GDAX81500F0.EX,2020-05-15,2020-06-19,CALL,8150.0,2228.1,53.82,10465.17,1.0000019329254428,-0.000392817401007,9.28222416917174,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-21.029999999999994,-116.0,258459.59999999998,193844.69999999998,0.0,64614.899999999994,9957295.825000003
34,/GDAX60000R0.EX,2020-05-15,2020-06-19,PUT ,6000.0,7.4,74.23,10465.17,0.9999998683724698,0.000216803209696,6.829188651257709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.410000000000004,-223.0,1650.2,1237.65,0.0,412.54999999999995,9957708.375000004
39,/GDAX63000F0.EX,2020-05-15,2020-06-19,CALL,6300.0,4030.1,73.55,10465.17,0.9999999563206076,-0.0004465929123398,7.171443637494349,-1.8189894035458565e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.6800000000000068,-208.0,838260.7999999999,628695.6,0.0,209565.19999999995,10167273.575000003
67,/GDAX76500F0.EX,2020-05-15,2020-06-19,CALL,7650.0,2706.8,58.97,10465.17,1.0000000026593625,-0.0004085769433004,8.70689010729825,-1.000444171950221e-05,0.0,-0.0,0.0,-0.0,0.0,0.0,-14.579999999999998,-141.0,381658.80000000005,286244.10000000003,0.0,95414.70000000001,10262688.275000002
83,/GDAX80500F0.EX,2020-05-15,2020-06-19,CALL,8050.0,2323.0,54.84,10465.17,1.0000053267503972,0.0004966473170497,9.1621566999778,-1.8189894035458565e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-4.1299999999999955,-121.0,281083.0,210812.25,0.0,70270.75,10332959.025000002
368,/GDAX165000R0.EX,2020-05-15,2020-06-19,PUT ,16500.0,6187.8,54.88,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999915,302.0,-1868715.6,0.0,1401536.7000000002,-3270252.3000000003,10332959.025000002
33,/GDAX60000F0.EX,2020-05-15,2020-06-19,CALL,6000.0,4327.7,77.58,10465.17,0.9999998683724698,0.000216803209696,6.829188651257709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.699999999999996,-223.0,965077.1,723807.825,0.0,241269.27500000002,10574228.300000003
82,/GDAX80000R0.EX,2020-05-15,2020-06-19,PUT ,8000.0,51.8,55.01,10465.17,1.0000057275647125,0.0004363858806755,9.107183061366529,-3.637978807091713e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-22.57,-123.0,6371.4,4778.549999999999,0.0,1592.8500000000004,10575821.150000002
81,/GDAX80000F0.EX,2020-05-15,2020-06-19,CALL,8000.0,2370.6,55.36,10465.17,1.0000057275647125,0.0004363858806755,9.107183061366529,-3.637978807091713e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.3500000000000014,-123.0,291583.8,218687.84999999998,0.0,72895.95000000001,10648717.100000001
80,/GDAX79500R0.EX,2020-05-15,2020-06-19,PUT ,7950.0,49.6,55.5,10465.17,1.0000046264849516,0.0001963242084457,9.04690192533019,-1.3642420526593924e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.14000000000000057,-126.0,6249.6,4687.200000000001,0.0,1562.3999999999996,10650279.500000002
79,/GDAX79500F0.EX,2020-05-15,2020-06-19,CALL,7950.0,2418.4,55.86,10465.17,1.0000046264849516,0.0001963242084457,9.04690192533019,-1.3642420526593924e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.35999999999999943,-126.0,304718.4,228538.80000000002,0.0,76179.6,10726459.100000001
45,/GDAX66000F0.EX,2020-05-15,2020-06-19,CALL,6600.0,3733.4,69.89,10465.17,1.0000014226534404,-3.4358026823611e-05,7.510472435826045,4.547473508864641e-06,0.0,-0.0,0.0,0.0,0.0,0.0,14.030000000000001,-193.0,720546.2000000001,540409.65,0.0,180136.55000000005,10906595.650000002
78,/GDAX79000R0.EX,2020-05-15,2020-06-19,PUT ,7900.0,47.4,55.99,10465.17,0.9999994053032424,0.0008411885573877,8.98974646292345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.899999999999999,-128.0,6067.2,4550.4,0.0,1516.8000000000002,10908112.450000003
77,/GDAX79000F0.EX,2020-05-15,2020-06-19,CALL,7900.0,2466.2,56.39,10465.17,0.9999994053032424,0.0008411885573877,8.98974646292345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,-128.0,315673.6,236755.19999999998,0.0,78918.4,10987030.850000003
44,/GDAX65000R0.EX,2020-05-15,2020-06-19,PUT ,6500.0,12.3,69.12,10465.17,0.999999910391125,0.0002797743036353,7.401240696548598,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0,12.730000000000004,-198.0,2435.4,1826.5500000000002,0.0,608.8499999999999,10987639.700000003
47,/GDAX67000F0.EX,2020-05-15,2020-06-19,CALL,6700.0,3634.8,68.69,10465.17,0.9999998318107828,0.0004362962954473,7.626366291390013,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.4300000000000068,-188.0,683342.4,512506.80000000005,0.0,170835.59999999998,11158475.300000003
43,/GDAX65000F0.EX,2020-05-15,2020-06-19,CALL,6500.0,3832.2,71.03,10465.17,0.999999910391125,0.0002797743036353,7.401240696548598,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0,2.3400000000000034,-198.0,758775.6,569081.7,0.0,189693.90000000002,11348169.200000003
233,/GDAX118000F0.EX,2020-05-15,2020-06-19,CALL,11800.0,12.2,23.22,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.81,67.0,-817.4,0.0,613.05,-1430.4499999999998,11348169.200000003
328,/GDAX141500R0.EX,2020-05-15,2020-06-19,PUT ,14150.0,3836.2,37.13,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.910000000000004,184.0,-705860.7999999999,0.0,529395.6,-1235256.4,11348169.200000003
111,/GDAX87500F0.EX,2020-05-15,2020-06-19,CALL,8750.0,1672.0,47.83,10465.17,1.0000005780057108,-0.0004806324795936,9.956107980129218,-8.185452315956354e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,10.699999999999996,-86.0,143792.0,107844.0,0.0,35948.0,11384117.200000003
205,/GDAX111000F0.EX,2020-05-15,2020-06-19,CALL,11100.0,96.4,26.14,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.689999999999998,32.0,-3084.8,0.0,2313.6000000000004,-5398.400000000001,11384117.200000003
266,/GDAX126000R0.EX,2020-05-15,2020-06-19,PUT ,12600.0,2286.6,26.25,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999943,107.0,-244666.19999999998,0.0,183499.65,-428165.85,11384117.200000003
273,/GDAX128000F0.EX,2020-05-15,2020-06-19,CALL,12800.0,1.4,26.34,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,117.0,-163.79999999999998,0.0,122.85,-286.65,11384117.200000003
203,/GDAX110500F0.EX,2020-05-15,2020-06-19,CALL,11050.0,109.4,26.5,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,29.0,-3172.6000000000004,0.0,2379.4500000000003,-5552.050000000001,11384117.200000003
201,/GDAX110000F0.EX,2020-05-15,2020-06-19,CALL,11000.0,123.6,26.89,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39000000000000057,27.0,-3337.2,0.0,2502.8999999999996,-5840.099999999999,11384117.200000003
202,/GDAX110000R0.EX,2020-05-15,2020-06-19,PUT ,11000.0,807.1,26.89,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,-21791.7,0.0,16343.775000000001,-38135.475000000006,11384117.200000003
199,/GDAX109500F0.EX,2020-05-15,2020-06-19,CALL,10950.0,138.9,27.27,10465.17,0.0281725860077131,-0.0055810651247156,-113.73220028715129,1.8189894035458565e-06,0.0,-0.0,-0.0,0.0,0.0,0.0,0.379999999999999,24.0,-3333.6000000000004,0.0,2500.2000000000003,-5833.800000000001,11384117.200000003
281,/GDAX130000F0.EX,2020-05-15,2020-06-19,CALL,13000.0,1.0,27.4,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129999999999999,127.0,-127.0,0.0,95.25,-222.25,11384117.200000003
