Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE,IMP_VOLT,IMP_VOLT_RANGE,T,MODEL_PRICE
332,/GDAX142500R0.EX,2019-11-20,2020-06-19,PUT ,14250.0,3936.3,37.81,37,0.5804243668720055,15111.920836023528
153,/GDAX98000F0.EX,2020-05-14,2020-06-19,CALL,9800.0,787.8,37.83,37,0.09856262833675565,0.0
334,/GDAX143000R0.EX,2020-03-05,2020-06-19,PUT ,14300.0,3986.3,38.15,38,0.29021218343600275,12546.819788874469
152,/GDAX97500R0.EX,2020-05-15,2020-06-19,PUT ,9750.0,258.4,38.26,38,0.09582477754962354,9970.117717193363
151,/GDAX97500F0.EX,2020-05-15,2020-06-19,CALL,9750.0,825.8,38.3,38,0.09582477754962354,1.9889512259396724e-09
336,/GDAX143500R0.EX,2020-05-15,2020-06-19,PUT ,14350.0,4036.4,38.49,38,0.09582477754962354,11017.879922219901
363,/GDAX155000F0.EX,2020-04-17,2020-06-19,CALL,15500.0,0.2,38.64,38,0.17248459958932238,3.896669847902601e-09
150,/GDAX97000R0.EX,2020-05-15,2020-06-19,PUT ,9700.0,246.7,38.74,38,0.09582477754962354,9929.363780176503
149,/GDAX97000F0.EX,2020-05-14,2020-06-19,CALL,9700.0,864.3,38.77,38,0.09856262833675565,8.266169970738702e-10
338,/GDAX144000R0.EX,2020-02-14,2020-06-19,PUT ,14400.0,4086.4,39.05,39,0.34496919917864477,13024.4507006989
148,/GDAX96500R0.EX,2020-05-15,2020-06-19,PUT ,9650.0,235.7,39.22,39,0.09582477754962354,9887.909843170377
147,/GDAX96500F0.EX,2020-04-02,2020-06-19,CALL,9650.0,903.3,39.27,39,0.2135523613963039,1.1118572729174048e-10
340,/GDAX144500R0.EX,2020-05-15,2020-06-19,PUT ,14450.0,4136.4,39.38,39,0.09582477754962354,11022.787796242394
