Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE,IMP_VOLT,IMP_VOLT_RANGE,T,MODEL_PRICE
336,/GDAX143500R0.EX,2020-05-15,2020-06-19,PUT ,14350.0,4036.4,38.49,38,0.09582477754962354,10382.519250345382
363,/GDAX155000F0.EX,2020-04-17,2020-06-19,CALL,15500.0,0.2,38.64,38,0.17248459958932238,1.778508185168448e-08
150,/GDAX97000R0.EX,2020-05-15,2020-06-19,PUT ,9700.0,246.7,38.74,38,0.09582477754962354,9499.886531633092
149,/GDAX97000F0.EX,2020-05-14,2020-06-19,CALL,9700.0,864.3,38.77,38,0.09856262833675565,0.0
338,/GDAX144000R0.EX,2020-02-14,2020-06-19,PUT ,14400.0,4086.4,39.05,39,0.34496919917864477,10564.132259958658
148,/GDAX96500R0.EX,2020-05-15,2020-06-19,PUT ,9650.0,235.7,39.22,39,0.09582477754962354,9460.646394831563
147,/GDAX96500F0.EX,2020-04-02,2020-06-19,CALL,9650.0,903.3,39.27,39,0.2135523613963039,1.903026713989675e-07
340,/GDAX144500R0.EX,2020-05-15,2020-06-19,PUT ,14450.0,4136.4,39.38,39,0.09582477754962354,10382.9995272563
365,/GDAX160000F0.EX,2020-03-20,2020-06-19,CALL,16000.0,0.1,39.5,39,0.24914442162902123,0.0
146,/GDAX96000R0.EX,2020-05-15,2020-06-19,PUT ,9600.0,225.3,39.69,39,0.09582477754962354,9420.80625807078
342,/GDAX145000R0.EX,2020-02-21,2020-06-19,PUT ,14500.0,4186.4,39.72,39,0.3258042436687201,10551.742507071733
145,/GDAX96000F0.EX,2020-05-14,2020-06-19,CALL,9600.0,942.9,39.74,39,0.09856262833675565,1.0920017530224868e-06
344,/GDAX145500R0.EX,2020-05-15,2020-06-19,PUT ,14550.0,4236.5,40.05,40,0.09582477754962354,10383.379797388523
144,/GDAX95500R0.EX,2020-05-13,2020-06-19,PUT ,9550.0,215.3,40.16,40,0.10130047912388775,9383.193685948921
143,/GDAX95500F0.EX,2020-04-14,2020-06-19,CALL,9550.0,982.9,40.22,40,0.1806981519507187,0.0
346,/GDAX146000R0.EX,2020-03-12,2020-06-19,PUT ,14600.0,4286.5,40.6,40,0.27104722792607805,10512.71131925462
142,/GDAX95000R0.EX,2020-05-15,2020-06-19,PUT ,9500.0,205.7,40.63,40,0.09582477754962354,9339.925985296006
141,/GDAX95000F0.EX,2020-05-15,2020-06-19,CALL,9500.0,1023.3,40.69,40,0.09582477754962354,3.685374849737855e-08
348,/GDAX146500R0.EX,2020-01-20,2020-06-19,PUT ,14650.0,4336.5,40.93,40,0.4134154688569473,10619.478340602724
140,/GDAX94500R0.EX,2020-05-14,2020-06-19,PUT ,9450.0,196.6,41.12,41,0.09856262833675565,9300.085784256602
139,/GDAX94500F0.EX,2020-05-15,2020-06-19,CALL,9450.0,1064.2,41.18,41,0.09582477754962354,0.0
350,/GDAX147000R0.EX,2020-05-15,2020-06-19,PUT ,14700.0,4386.6,41.25,41,0.09582477754962354,10384.000215763652
138,/GDAX94000R0.EX,2020-05-15,2020-06-19,PUT ,9400.0,187.8,41.58,41,0.09582477754962354,9257.345711027638
352,/GDAX147500R0.EX,2020-05-15,2020-06-19,PUT ,14750.0,4436.6,41.58,41,0.09582477754962354,10384.240344872938
137,/GDAX94000F0.EX,2020-05-15,2020-06-19,CALL,9400.0,1105.5,41.65,41,0.09582477754962354,0.0
136,/GDAX93500R0.EX,2020-05-15,2020-06-19,PUT ,9350.0,179.5,42.06,42,0.09582477754962354,9215.405574266852
367,/GDAX165000F0.EX,2020-02-12,2020-06-19,CALL,16500.0,0.1,42.11,42,0.35044490075290896,7.530418649759341e-10
354,/GDAX148000R0.EX,2020-05-12,2020-06-19,PUT ,14800.0,4486.6,42.13,42,0.10403832991101986,10390.588955323543
135,/GDAX93500F0.EX,2020-04-15,2020-06-19,CALL,9350.0,1147.1,42.14,42,0.17796030116358658,3.920534254575614e-06
356,/GDAX148500R0.EX,2020-05-15,2020-06-19,PUT ,14850.0,4536.7,42.45,42,0.09582477754962354,10384.620617953235
134,/GDAX93000R0.EX,2020-05-15,2020-06-19,PUT ,9300.0,171.5,42.53,42,0.09582477754962354,9173.165437627551
133,/GDAX93000F0.EX,2020-05-12,2020-06-19,CALL,9300.0,1189.3,42.6,42,0.10403832991101986,0.0
358,/GDAX149000R0.EX,2020-01-15,2020-06-19,PUT ,14900.0,4586.7,42.77,42,0.4271047227926078,10634.914876792212
132,/GDAX92500R0.EX,2020-05-15,2020-06-19,PUT ,9250.0,163.9,43.0,43,0.09582477754962354,9130.52530093639
131,/GDAX92500F0.EX,2020-03-24,2020-06-19,CALL,9250.0,1231.7,43.07,43,0.23819301848049282,0.0
360,/GDAX149500R0.EX,2020-05-15,2020-06-19,PUT ,14950.0,4636.7,43.32,43,0.09582477754962354,10385.100897312135
130,/GDAX92000R0.EX,2020-05-15,2020-06-19,PUT ,9200.0,156.6,43.45,43,0.09582477754962354,9087.585163984495
129,/GDAX92000F0.EX,2020-05-14,2020-06-19,CALL,9200.0,1274.5,43.55,43,0.09856262833675565,2.485588538547745e-06
362,/GDAX150000R0.EX,2020-04-20,2020-06-19,PUT ,15000.0,4686.8,43.64,43,0.16427104722792607,10436.910641988174
128,/GDAX91500R0.EX,2020-05-15,2020-06-19,PUT ,9150.0,149.7,43.92,43,0.09582477754962354,9044.24502722371
127,/GDAX91500F0.EX,2020-05-15,2020-06-19,CALL,9150.0,1317.6,44.02,44,0.09582477754962354,3.6519775221677264e-06
126,/GDAX91000R0.EX,2020-05-15,2020-06-19,PUT ,9100.0,143.1,44.39,44,0.09582477754962354,9000.604890462924
125,/GDAX91000F0.EX,2020-05-13,2020-06-19,CALL,9100.0,1361.0,44.49,44,0.10130047912388775,0.0
369,/GDAX170000F0.EX,2020-03-02,2020-06-19,CALL,17000.0,0.1,44.63,44,0.29842573579739906,1.2541281207978372e-09
124,/GDAX90500R0.EX,2020-05-15,2020-06-19,PUT ,9050.0,136.7,44.85,44,0.09582477754962354,8956.764753822908
123,/GDAX90500F0.EX,2020-04-17,2020-06-19,CALL,9050.0,1404.7,44.95,44,0.17248459958932238,0.0
122,/GDAX90000R0.EX,2020-05-15,2020-06-19,PUT ,9000.0,130.7,45.32,45,0.09582477754962354,8912.524617139545
121,/GDAX90000F0.EX,2020-05-15,2020-06-19,CALL,9000.0,1448.7,45.42,45,0.09582477754962354,0.0
120,/GDAX89500R0.EX,2020-05-06,2020-06-19,PUT ,8950.0,124.9,45.79,45,0.12046543463381246,8879.17096069454
119,/GDAX89500F0.EX,2020-04-06,2020-06-19,CALL,8950.0,1492.9,45.91,45,0.2026009582477755,3.053069121961016e-06
118,/GDAX89000R0.EX,2020-05-15,2020-06-19,PUT ,8900.0,119.3,46.25,46,0.09582477754962354,8823.444343419786
117,/GDAX89000F0.EX,2020-05-15,2020-06-19,CALL,8900.0,1537.4,46.39,46,0.09582477754962354,0.0
116,/GDAX88500R0.EX,2020-05-15,2020-06-19,PUT ,8850.0,113.9,46.73,46,0.09582477754962354,8778.604206659
115,/GDAX88500F0.EX,2020-03-23,2020-06-19,CALL,8850.0,1582.0,46.87,46,0.24093086926762491,0.0
371,/GDAX175000F0.EX,2019-05-14,2020-06-19,CALL,17500.0,0.1,47.07,47,1.1006160164271048,0.0
114,/GDAX88000R0.EX,2020-05-15,2020-06-19,PUT ,8800.0,108.8,47.21,47,0.09582477754962354,8733.464137374349
113,/GDAX88000F0.EX,2020-03-24,2020-06-19,CALL,8800.0,1626.9,47.35,47,0.23819301848049282,1.0390422175987624e-06
364,/GDAX155000R0.EX,2020-05-04,2020-06-19,PUT ,15500.0,5187.1,47.43,47,0.12594113620807665,10410.81233688273
112,/GDAX87500R0.EX,2020-05-15,2020-06-19,PUT ,8750.0,103.8,47.69,47,0.09582477754962354,8688.223933202109
111,/GDAX87500F0.EX,2020-05-15,2020-06-19,CALL,8750.0,1672.0,47.83,47,0.09582477754962354,0.0
110,/GDAX87000R0.EX,2020-05-15,2020-06-19,PUT ,8700.0,99.1,48.16,48,0.09582477754962354,8642.683796895624
109,/GDAX87000F0.EX,2020-04-30,2020-06-19,CALL,8700.0,1717.3,48.32,48,0.13689253935660506,0.0
108,/GDAX86500R0.EX,2020-05-15,2020-06-19,PUT ,8650.0,94.6,48.65,48,0.09582477754962354,8596.943659615858
107,/GDAX86500F0.EX,2020-05-15,2020-06-19,CALL,8650.0,1762.8,48.81,48,0.09582477754962354,0.0
106,/GDAX86000R0.EX,2020-05-15,2020-06-19,PUT ,8600.0,90.3,49.13,49,0.09582477754962354,8551.003522855073
105,/GDAX86000F0.EX,2020-03-30,2020-06-19,CALL,8600.0,1808.6,49.29,49,0.22176591375770022,0.0
373,/GDAX180000F0.EX,2020-02-27,2020-06-19,CALL,18000.0,0.1,49.42,49,0.30937713894592744,1.6853337198030616e-09
104,/GDAX85500R0.EX,2020-05-15,2020-06-19,PUT ,8550.0,86.1,49.62,49,0.09582477754962354,8504.963386232992
103,/GDAX85500F0.EX,2020-05-15,2020-06-19,CALL,8550.0,1854.5,49.81,49,0.09582477754962354,5.173976660444168e-07
102,/GDAX85000R0.EX,2020-05-15,2020-06-19,PUT ,8500.0,82.2,50.1,50,0.09582477754962354,8458.623249340899
101,/GDAX85000F0.EX,2020-05-04,2020-06-19,CALL,8500.0,1900.6,50.29,50,0.12594113620807665,0.0
100,/GDAX84500R0.EX,2020-05-15,2020-06-19,PUT ,8450.0,78.5,50.59,50,0.09582477754962354,8412.083112572716
99,/GDAX84500F0.EX,2020-05-15,2020-06-19,CALL,8450.0,1946.9,50.81,50,0.09582477754962354,0.0
98,/GDAX84000R0.EX,2020-05-15,2020-06-19,PUT ,8400.0,74.9,51.08,51,0.09582477754962354,8365.442975811931
366,/GDAX160000R0.EX,2020-02-28,2020-06-19,PUT ,16000.0,5687.5,51.09,51,0.3066392881587953,10559.701631397002
97,/GDAX84000F0.EX,2020-05-11,2020-06-19,CALL,8400.0,1993.4,51.3,51,0.10677618069815195,0.0
96,/GDAX83500R0.EX,2020-05-14,2020-06-19,PUT ,8350.0,71.5,51.57,51,0.09856262833675565,8319.751460223728
375,/GDAX185000F0.EX,2020-02-28,2020-06-19,CALL,18500.0,0.1,51.7,51,0.3066392881587953,1.2154474371417479e-09
95,/GDAX83500F0.EX,2020-03-27,2020-06-19,CALL,8350.0,2040.0,51.81,51,0.2299794661190965,0.0
94,/GDAX83000R0.EX,2020-05-15,2020-06-19,PUT ,8300.0,68.2,52.07,52,0.09582477754962354,8271.662702324886
93,/GDAX83000F0.EX,2020-03-19,2020-06-19,CALL,8300.0,2086.8,52.32,52,0.2518822724161533,5.542169674299657e-07
92,/GDAX82500R0.EX,2020-05-15,2020-06-19,PUT ,8250.0,65.1,52.55,52,0.09582477754962354,8224.522565529574
91,/GDAX82500F0.EX,2020-05-15,2020-06-19,CALL,8250.0,2133.7,52.81,52,0.09582477754962354,0.0
90,/GDAX82000R0.EX,2020-05-15,2020-06-19,PUT ,8200.0,62.2,53.05,53,0.09582477754962354,8177.18242876879
89,/GDAX82000F0.EX,2020-04-22,2020-06-19,CALL,8200.0,2180.8,53.31,53,0.15879534565366188,0.0
88,/GDAX81500R0.EX,2020-05-04,2020-06-19,PUT ,8150.0,59.4,53.52,53,0.12594113620807665,8142.082938378015
87,/GDAX81500F0.EX,2020-05-15,2020-06-19,CALL,8150.0,2228.1,53.82,53,0.09582477754962354,0.0
377,/GDAX190000F0.EX,2020-02-28,2020-06-19,CALL,19000.0,0.1,53.91,53,0.3066392881587953,1.5644761597322088e-09
86,/GDAX81000R0.EX,2020-05-14,2020-06-19,PUT ,8100.0,56.8,54.03,54,0.09856262833675565,8083.216386540569
85,/GDAX81000F0.EX,2020-04-22,2020-06-19,CALL,8100.0,2275.4,54.33,54,0.15879534565366188,1.2721511666313745e-07
84,/GDAX80500R0.EX,2020-05-14,2020-06-19,PUT ,8050.0,54.2,54.5,54,0.09856262833675565,8035.569371827549
83,/GDAX80500F0.EX,2020-05-15,2020-06-19,CALL,8050.0,2323.0,54.84,54,0.09582477754962354,1.9231265468988568e-09
368,/GDAX165000R0.EX,2020-05-15,2020-06-19,PUT ,16500.0,6187.8,54.88,54,0.09582477754962354,10391.44513105915
82,/GDAX80000R0.EX,2020-05-15,2020-06-19,PUT ,8000.0,51.8,55.01,55,0.09582477754962354,7986.621881725649
81,/GDAX80000F0.EX,2020-05-15,2020-06-19,CALL,8000.0,2370.6,55.36,55,0.09582477754962354,1.6826679711812176e-06
80,/GDAX79500R0.EX,2020-05-15,2020-06-19,PUT ,7950.0,49.6,55.5,55,0.09582477754962354,7938.581744964863
79,/GDAX79500F0.EX,2020-05-15,2020-06-19,CALL,7950.0,2418.4,55.86,55,0.09582477754962354,0.0
78,/GDAX79000R0.EX,2020-05-15,2020-06-19,PUT ,7900.0,47.4,55.99,55,0.09582477754962354,7890.541608204078
77,/GDAX79000F0.EX,2020-05-15,2020-06-19,CALL,7900.0,2466.2,56.39,56,0.09582477754962354,0.0
76,/GDAX78500R0.EX,2020-05-15,2020-06-19,PUT ,7850.0,45.3,56.46,56,0.09582477754962354,7842.401471443292
75,/GDAX78500F0.EX,2020-05-15,2020-06-19,CALL,7850.0,2514.2,56.9,56,0.09582477754962354,4.01431179852807e-06
74,/GDAX78000R0.EX,2020-05-15,2020-06-19,PUT ,7800.0,43.3,56.97,56,0.09582477754962354,7794.161334727632
73,/GDAX78000F0.EX,2020-04-14,2020-06-19,CALL,7800.0,2562.2,57.39,57,0.1806981519507187,0.0
72,/GDAX77500R0.EX,2020-05-15,2020-06-19,PUT ,7750.0,41.4,57.46,57,0.09582477754962354,7745.821197985768
71,/GDAX77500F0.EX,2020-05-15,2020-06-19,CALL,7750.0,2610.3,57.93,57,0.09582477754962354,0.0
70,/GDAX77000R0.EX,2020-05-15,2020-06-19,PUT ,7700.0,39.5,57.96,57,0.09582477754962354,7697.48106116799
69,/GDAX77000F0.EX,2020-05-15,2020-06-19,CALL,7700.0,2658.5,58.44,58,0.09582477754962354,4.6471814130200073e-07
68,/GDAX76500R0.EX,2020-05-14,2020-06-19,PUT ,7650.0,37.8,58.44,58,0.09856262833675565,7649.993253911055
370,/GDAX170000R0.EX,2020-05-15,2020-06-19,PUT ,17000.0,6688.2,58.55,58,0.09582477754962354,10393.446504980033
66,/GDAX76000R0.EX,2020-05-15,2020-06-19,PUT ,7600.0,36.1,58.93,58,0.09582477754962354,7600.400787639366
67,/GDAX76500F0.EX,2020-05-15,2020-06-19,CALL,7650.0,2706.8,58.97,58,0.09582477754962354,3.646802269940963e-06
64,/GDAX75500R0.EX,2020-05-14,2020-06-19,PUT ,7550.0,34.4,59.39,59,0.09856262833675565,7552.899224448166
65,/GDAX76000F0.EX,2020-03-16,2020-06-19,CALL,7600.0,2755.2,59.48,59,0.2600958247775496,1.6495696399942972e-06
62,/GDAX75000R0.EX,2020-05-15,2020-06-19,PUT ,7500.0,32.9,59.88,59,0.09582477754962354,7503.120514131194
63,/GDAX75500F0.EX,2020-05-15,2020-06-19,CALL,7550.0,2803.6,60.0,60,0.09582477754962354,0.0
61,/GDAX75000F0.EX,2020-05-15,2020-06-19,CALL,7500.0,2852.0,60.5,60,0.09582477754962354,3.0925953069527168e-06
60,/GDAX74000R0.EX,2020-05-14,2020-06-19,PUT ,7400.0,29.9,60.82,60,0.09856262833675565,7406.658180253831
59,/GDAX74000F0.EX,2020-03-19,2020-06-19,CALL,7400.0,2949.1,61.53,61,0.2518822724161533,1.59734872795525e-06
58,/GDAX73000R0.EX,2020-05-15,2020-06-19,PUT ,7300.0,27.2,61.71,61,0.09582477754962354,7307.859967080174
372,/GDAX175000R0.EX,2020-05-15,2020-06-19,PUT ,17500.0,7188.6,61.89,61,0.09582477754962354,10395.447866274857
57,/GDAX73000F0.EX,2020-05-15,2020-06-19,CALL,7300.0,3046.5,62.52,62,0.09582477754962354,1.705480372038437e-06
56,/GDAX72000R0.EX,2020-05-14,2020-06-19,PUT ,7200.0,24.7,62.59,62,0.09856262833675565,7210.87012134322
55,/GDAX72000F0.EX,2020-04-30,2020-06-19,CALL,7200.0,3144.1,63.46,63,0.13689253935660506,1.6414014680776745e-07
54,/GDAX70000R0.EX,2020-05-15,2020-06-19,PUT ,7000.0,20.3,64.4,64,0.09582477754962354,7013.319146521647
52,/GDAX69000R0.EX,2020-05-15,2020-06-19,PUT ,6900.0,18.4,65.28,65,0.09582477754962354,6914.738872988372
374,/GDAX180000R0.EX,2019-07-18,2020-06-19,PUT ,18000.0,7689.0,65.37,65,0.9226557152635181,11160.842245855261
53,/GDAX70000F0.EX,2020-05-15,2020-06-19,CALL,7000.0,3339.8,65.46,65,0.09582477754962354,1.4800111785007175e-06
50,/GDAX68000R0.EX,2020-05-15,2020-06-19,PUT ,6800.0,16.6,66.2,66,0.09582477754962354,6816.058599466801
51,/GDAX69000F0.EX,2020-05-15,2020-06-19,CALL,6900.0,3438.0,66.49,66,0.09582477754962354,0.0
48,/GDAX67000R0.EX,2020-05-11,2020-06-19,PUT ,6700.0,15.0,67.11,67,0.10677618069815195,6720.865675342755
49,/GDAX68000F0.EX,2020-04-08,2020-06-19,CALL,6800.0,3536.3,67.59,67,0.1971252566735113,5.0475159696361516e-06
46,/GDAX66000R0.EX,2020-05-06,2020-06-19,PUT ,6600.0,13.6,68.11,68,0.12046543463381246,6626.273557514742
376,/GDAX185000R0.EX,2020-05-15,2020-06-19,PUT ,18500.0,8189.4,68.53,68,0.09582477754962354,10399.450601490562
47,/GDAX67000F0.EX,2020-05-15,2020-06-19,CALL,6700.0,3634.8,68.69,68,0.09582477754962354,1.1881229511345737e-07
44,/GDAX65000R0.EX,2020-05-15,2020-06-19,PUT ,6500.0,12.3,69.12,69,0.09582477754962354,6518.91777890209
45,/GDAX66000F0.EX,2020-05-15,2020-06-19,CALL,6600.0,3733.4,69.89,69,0.09582477754962354,0.0
42,/GDAX64000R0.EX,2020-05-14,2020-06-19,PUT ,6400.0,11.1,70.15,70,0.09856262833675565,6420.517885632894
43,/GDAX65000F0.EX,2020-05-15,2020-06-19,CALL,6500.0,3832.2,71.03,71,0.09582477754962354,2.9443071980495006e-08
40,/GDAX63000R0.EX,2020-05-04,2020-06-19,PUT ,6300.0,10.0,71.09,71,0.12594113620807665,6329.796627250027
378,/GDAX190000R0.EX,2020-05-14,2020-06-19,PUT ,19000.0,8689.8,71.82,71,0.09856262833675565,10404.065597949026
38,/GDAX62000R0.EX,2020-05-04,2020-06-19,PUT ,6200.0,9.1,72.07,72,0.12594113620807665,6230.064934740702
41,/GDAX64000F0.EX,2020-03-18,2020-06-19,CALL,6400.0,3931.1,72.32,72,0.2546201232032854,0.0
36,/GDAX61000R0.EX,2020-05-15,2020-06-19,PUT ,6100.0,8.2,73.1,73,0.09582477754962354,6121.096684865031
39,/GDAX63000F0.EX,2020-05-15,2020-06-19,CALL,6300.0,4030.1,73.55,73,0.09582477754962354,0.0
34,/GDAX60000R0.EX,2020-05-15,2020-06-19,PUT ,6000.0,7.4,74.23,74,0.09582477754962354,6021.416411294237
37,/GDAX62000F0.EX,2020-05-15,2020-06-19,CALL,6200.0,4129.2,74.85,74,0.09582477754962354,8.003553375601768e-10
32,/GDAX58000R0.EX,2020-05-15,2020-06-19,PUT ,5800.0,6.0,76.2,76,0.09582477754962354,5821.855864297927
35,/GDAX61000F0.EX,2020-05-15,2020-06-19,CALL,6100.0,4228.4,76.23,76,0.09582477754962354,6.83940015733242e-10
33,/GDAX60000F0.EX,2020-05-15,2020-06-19,CALL,6000.0,4327.7,77.58,77,0.09582477754962354,0
30,/GDAX56000R0.EX,2020-05-14,2020-06-19,PUT ,5600.0,4.8,78.51,78,0.09856262833675565,5622.865649928001
28,/GDAX55000R0.EX,2020-05-14,2020-06-19,PUT ,5500.0,4.3,79.69,79,0.09856262833675565,5522.871620499662
31,/GDAX58000F0.EX,2020-05-15,2020-06-19,CALL,5800.0,4526.4,80.47,80,0.09582477754962354,5.293259164318442e-09
26,/GDAX52000R0.EX,2020-05-14,2020-06-19,PUT ,5200.0,3.1,83.06,83,0.09856262833675565,5222.589532089621
29,/GDAX56000F0.EX,2020-03-19,2020-06-19,CALL,5600.0,4725.4,83.6,83,0.2518822724161533,0.1371650190812943
27,/GDAX55000F0.EX,2020-04-08,2020-06-19,CALL,5500.0,4825.0,85.14,85,0.1971252566735113,0.28573170174968254
24,/GDAX49000R0.EX,2020-05-05,2020-06-19,PUT ,4900.0,2.2,86.42,86,0.12320328542094455,4928.07796780786
22,/GDAX48000R0.EX,2020-05-14,2020-06-19,PUT ,4800.0,2.0,87.27,87,0.09856262833675565,4821.71341424737
20,/GDAX47000R0.EX,2020-05-11,2020-06-19,PUT ,4700.0,1.7,88.72,88,0.10677618069815195,4723.459503610989
18,/GDAX46000R0.EX,2020-05-12,2020-06-19,PUT ,4600.0,1.5,90.13,90,0.10403832991101986,4622.491161809487
16,/GDAX45000R0.EX,2020-05-15,2020-06-19,PUT ,4500.0,1.3,90.41,90,0.09582477754962354,4520.312308470677
25,/GDAX52000F0.EX,2020-05-04,2020-06-19,CALL,5200.0,5124.0,90.57,90,0.12594113620807665,34.127959387593364
14,/GDAX44000R0.EX,2020-04-07,2020-06-19,PUT ,4400.0,1.2,92.7,92,0.1998631074606434,4442.9903162413475
12,/GDAX43000R0.EX,2020-04-27,2020-06-19,PUT ,4300.0,1.0,93.82,93,0.14510609171800137,4330.311258860051
10,/GDAX42000R0.EX,2020-04-27,2020-06-19,PUT ,4200.0,0.9,94.76,94,0.14510609171800137,4229.683089920769
8,/GDAX41000R0.EX,2020-04-27,2020-06-19,PUT ,4100.0,0.8,95.43,95,0.14510609171800137,4129.054921124125
23,/GDAX49000F0.EX,2020-05-15,2020-06-19,CALL,4900.0,5423.3,96.34,96,0.09582477754962354,499.8427488665884
6,/GDAX40000R0.EX,2020-04-27,2020-06-19,PUT ,4000.0,0.7,97.84,97,0.14510609171800137,4028.426752305494
21,/GDAX48000F0.EX,2020-05-15,2020-06-19,CALL,4800.0,5523.2,98.39,98,0.09582477754962354,700.1480745649787
19,/GDAX47000F0.EX,2020-05-15,2020-06-19,CALL,4700.0,5623.0,100.78,100,0.09582477754962354,900.4271551530474
4,/GDAX36000R0.EX,2020-05-14,2020-06-19,PUT ,3600.0,0.4,102.66,102,0.09856262833675565,3617.3850606649416
17,/GDAX46000F0.EX,2020-05-15,2020-06-19,CALL,4600.0,5722.9,102.89,102,0.09582477754962354,1100.8074180674012
15,/GDAX45000F0.EX,2020-03-16,2020-06-19,CALL,4500.0,5822.8,105.36,105,0.2600958247775496,1263.8989458993346
13,/GDAX44000F0.EX,2020-02-26,2020-06-19,CALL,4400.0,5922.7,107.54,107,0.31211498973305957,1453.4982143500074
11,/GDAX43000F0.EX,2020-05-15,2020-06-19,CALL,4300.0,6022.6,110.11,110,0.09582477754962354,1701.9482385725469
9,/GDAX42000F0.EX,2020-05-15,2020-06-19,CALL,4200.0,6122.6,112.74,112,0.09582477754962354,1902.4285120933273
7,/GDAX41000F0.EX,2020-05-15,2020-06-19,CALL,4100.0,6222.5,115.42,115,0.09582477754962354,2102.808785615418
5,/GDAX40000F0.EX,2020-03-09,2020-06-19,CALL,4000.0,6322.5,118.17,118,0.2792607802874743,2266.256089809982
3,/GDAX36000F0.EX,2020-03-17,2020-06-19,CALL,3600.0,6722.5,130.77,130,0.25735797399041754,3075.8762322168614
2,/GDAX20000R0.EX,2020-04-30,2020-06-19,PUT ,2000.0,0.1,150.5,150,0.13689253935660506,2013.6362099249316
1,/GDAX20000F0.EX,2020-05-15,2020-06-19,CALL,2000.0,8323.3,203.25,203,0.09582477754962354,6313.694525267987
